STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/19/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/20/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/21/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/22/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/25/2018,0.03
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/26/2018,0.33
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/27/2018,0.27
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/28/2018,1.31
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/29/2018,0.4
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/30/2018,0.09
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,10/31/2018,0.17
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/1/2018,0.12
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/2/2018,0.21
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/3/2018,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/4/2018,0.15
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/5/2018,0.03
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/6/2018,0.14
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/7/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/8/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/9/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/10/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/11/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/12/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/13/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/14/2018,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/15/2018,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/16/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/17/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/18/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/19/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/20/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/21/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/22/2018,0.2
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/23/2018,0.59
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/24/2018,0.53
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/25/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/26/2018,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/27/2018,0.79
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/28/2018,0.59
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,11/29/2018,0.29
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/1/2018,0.66
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/2/2018,0.07
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/3/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/4/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/5/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/6/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/7/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/8/2018,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/9/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/10/2018,0.73
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/19/2018,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/20/2018,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/21/2018,0.27
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/22/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/23/2018,0.44
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/24/2018,0.45
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/25/2018,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/27/2018,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/28/2018,0.06
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/29/2018,0.24
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/30/2018,0.68
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,12/31/2018,0.03
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/1/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/2/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/3/2019,0.04
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/4/2019,0.29
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/5/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/6/2019,0.12
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/7/2019,0.43
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/8/2019,0.27
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/9/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/10/2019,0.2
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/11/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/12/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/14/2019,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/15/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/16/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/17/2019,0.25
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/18/2019,0.18
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/19/2019,1.34
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/20/2019,0.22
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/21/2019,0.42
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/23/2019,0.42
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/24/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/25/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/27/2019,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/28/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/29/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/30/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,1/31/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/1/2019,0.04
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/2/2019,0.2
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/3/2019,0.06
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/4/2019,0.3
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/5/2019,0.22
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/6/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/7/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/8/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/9/2019,0.7
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/10/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/11/2019,0.6
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/12/2019,0.65
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/13/2019,0.75
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/14/2019,0.07
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/15/2019,0.48
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/16/2019,0.18
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/17/2019,0.33
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/18/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/19/2019,0.04
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/20/2019,0.48
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/21/2019,0.16
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/23/2019,0.32
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/24/2019,0.75
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/25/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/26/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,2/27/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/1/2019,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/2/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/3/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/4/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/5/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/7/2019,0.23
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/8/2019,0.12
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/9/2019,0.45
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/10/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/11/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/12/2019,0.61
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/13/2019,0.25
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/14/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/15/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/16/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/17/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/18/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/19/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/20/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/21/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/23/2019,0.15
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/24/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/25/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/26/2019,0.4
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/27/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/28/2019,0.2
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/30/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,3/31/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/1/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/2/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/3/2019,0.14
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/4/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/5/2019,0.28
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/6/2019,0.37
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/7/2019,1.3
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/8/2019,0.75
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/9/2019,0.53
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/10/2019,0.07
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/11/2019,0.41
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/12/2019,0.15
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/13/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/14/2019,0.15
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/15/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/16/2019,0.14
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/17/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/20/2019,
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/21/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/23/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/24/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/25/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/26/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/27/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/28/2019,0.03
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/29/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,4/30/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/1/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/2/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/3/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/4/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/5/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/6/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/7/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/8/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/9/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/10/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/13/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/14/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/15/2019,0.14
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/16/2019,0.43
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/17/2019,0.06
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/18/2019,0.02
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/19/2019,0.79
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/20/2019,0.24
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/21/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/22/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/23/2019,0.21
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/24/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/25/2019,0.18
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/26/2019,0.32
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/27/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/28/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/29/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/30/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,5/31/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/2/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/3/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/4/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/5/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/6/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/7/2019,0.06
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/8/2019,0.45
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/9/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/10/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/11/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/12/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/13/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/15/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/16/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/17/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/18/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/19/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/20/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/21/2019,0.04
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/23/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/24/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/25/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/26/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/27/2019,1.14
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/28/2019,0.66
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/29/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,6/30/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/1/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/2/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/3/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/4/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/5/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/6/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/7/2019,0.01
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/8/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/9/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/10/2019,0.22
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/11/2019,0.05
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/12/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/13/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/14/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/15/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/16/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/17/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/18/2019,0.06
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/19/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/20/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/21/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/22/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/23/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/25/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/26/2019,0
US1ORMT0089,"PORTLAND 9.8 ESE, OR US",45.477432,-122.485527,119.8,7/27/2019,0
